Unnamed: 0.1,Unnamed: 0,address,price,beds,baths,parking,propertyTypeFormatted,latitudes,longitudes,coordinates,train_station
613,674,ST KILDA WEST 21/313 Beaconsfield Parade VIC 3182,450,1,1,1,Apartment / Unit / Flat,-37.8633,144.9802,"[144.9802, -37.8633]",1744.7
614,675,ST KILDA 1/27 Eildon Road VIC 3182,625,2,1,1,Apartment / Unit / Flat,-37.8633,144.9802,"[144.9802, -37.8633]",1744.7
615,676,CARLTON 915/528 Swanston Street VIC 3053,350,1,1,0,Apartment / Unit / Flat,-37.8004,144.9684,"[144.9684, -37.8004]",1428.8
616,677,ST KILDA 318/181 Fitzroy Street VIC 3182,580,1,1,0,Apartment / Unit / Flat,-37.8633,144.9802,"[144.9802, -37.8633]",1744.7
617,678,ARMADALE 10 Mercer Way VIC 3143,670,2,1,2,Apartment / Unit / Flat,-37.85,145.0333,"[145.0333, -37.85]",1583.5
618,679,HAWTHORN 1/42a Hawthorn Grove VIC 3122,450,2,1,1,Apartment / Unit / Flat,-37.8199,145.0358,"[145.0358, -37.8199]",271.3
619,680,SOUTHBANK 2410/45 Haig Street VIC 3006,495,1,1,1,Apartment / Unit / Flat,-37.8228,144.9643,"[144.9643, -37.8228]",1206.5
620,681,RICHMOND 106/36 Regent Street VIC 3121,620,2,2,1,Apartment / Unit / Flat,-37.8271,145.0064,"[145.0064, -37.8271]",634.6
621,682,BALACLAVA 7/127 Hotham Street VIC 3183,440,2,1,1,Apartment / Unit / Flat,-37.8692,144.9977,"[144.9977, -37.8692]",740.6
622,683,CAMBERWELL 423/347 Camberwell Rd VIC 3124,375,1,1,1,Apartment / Unit / Flat,-37.8248,145.0705,"[145.0705, -37.8248]",991.7
623,684,BRIGHTON EAST 4/16 Clive Street VIC 3187,370,2,1,0,Apartment / Unit / Flat,-37.9014,145.0188,"[145.0188, -37.9014]",1886.5
624,687,NEWPORT 13/114 Mason Street VIC 3015,400,2,1,1,Apartment / Unit / Flat,-37.8302,144.8709,"[144.8709, -37.8302]",1793.4
625,689,CLAYTON SOUTH 3A Maltarra Street VIC 3169,460,3,1,1,Apartment / Unit / Flat,-37.9431,145.106,"[145.106, -37.9431]",3306.4
626,691,HIGHETT 3/21 Tibrockney Street VIC 3190,350,2,1,1,Apartment / Unit / Flat,-37.9517,145.0394,"[145.0394, -37.9517]",671.7
627,692,MELBOURNE 1312/35 Albert Rd VIC 3004,570,2,2,1,Apartment / Unit / Flat,-37.814,144.9633,"[144.9633, -37.814]",782.5
628,693,ELWOOD 6/39 Southey Street VIC 3184,320,1,1,1,Apartment / Unit / Flat,-37.8809,144.9855,"[144.9855, -37.8809]",2446.6
629,694,KEW 7/8-10 James Avenue VIC 3101,330,1,1,1,Apartment / Unit / Flat,-37.8064,145.0309,"[145.0309, -37.8064]",2310.4
630,695,ABBOTSFORD 220/631 Victoria Street VIC 3067,625,2,2,1,Apartment / Unit / Flat,-37.8046,144.9998,"[144.9998, -37.8046]",846.1
631,697,HAWTHORN EAST 7/161 Victoria Road VIC 3123,500,2,1,1,Apartment / Unit / Flat,-37.8248,145.0464,"[145.0464, -37.8248]",418.2
632,698,CAULFIELD NORTH 7/56 Kooyong Road VIC 3161,500,2,1,1,Apartment / Unit / Flat,-37.8720234,145.0177277,"[145.0177277, -37.8720234]",1968.8
633,699,NORTH MELBOURNE 607/3 - 11 High St VIC 3051,280,1,1,0,Apartment / Unit / Flat,-37.8029,144.9482,"[144.9482, -37.8029]",1064.6
634,700,SOUTH YARRA 2/274A Domain Road VIC 3141,380,1,1,1,Apartment / Unit / Flat,-37.8333,144.9833,"[144.9833, -37.8333]",1444.3
635,701,MELBOURNE 104/12 Queens Road VIC 3004,440,1,1,1,Apartment / Unit / Flat,-37.814,144.9633,"[144.9633, -37.814]",782.5
636,702,ST KILDA EAST 7/13 Hughenden Road VIC 3183,460,2,1,1,Apartment / Unit / Flat,-37.8692,144.9977,"[144.9977, -37.8692]",740.6
637,704,HAMPTON 10/520 Hampton Street VIC 3188,425,1,1,1,Apartment / Unit / Flat,-37.9374,145.0151,"[145.0151, -37.9374]",2111.9
638,705,BALWYN 10/3 Boston Road VIC 3103,450,2,1,1,Apartment / Unit / Flat,-37.8117,145.081,"[145.081, -37.8117]",1658.1
639,706,ST KILDA 701/18 Grey Street VIC 3182,620,2,2,1,Apartment / Unit / Flat,-37.8633,144.9802,"[144.9802, -37.8633]",1744.7
640,707,SOUTH YARRA 1/12 Darling Street VIC 3141,550,2,1,1,Apartment / Unit / Flat,-37.8333,144.9833,"[144.9833, -37.8333]",1444.3
641,708,KEW EAST 101/1377 Burke Road VIC 3102,460,2,2,1,Apartment / Unit / Flat,-37.7976,145.0538,"[145.0538, -37.7976]",4146.6
642,709,PARKVILLE 12 Yates Lane VIC 3052,780,3,2,1,Apartment / Unit / Flat,-37.7603,144.9502,"[144.9502, -37.7603]",1360.1
643,710,WEST MELBOURNE 322/23 Batman Street VIC 3003,400,1,1,0,Apartment / Unit / Flat,-37.8101,144.95,"[144.95, -37.8101]",843.7
644,711,ST KILDA EAST 5/1 Ardoch Avenue VIC 3183,575,2,1,1,Apartment / Unit / Flat,-37.8692,144.9977,"[144.9977, -37.8692]",740.6
645,712,GLEN IRIS 6/1544 Malvern Road VIC 3146,395,2,1,0,Apartment / Unit / Flat,-37.8599,145.0549,"[145.0549, -37.8599]",455.4
646,713,SOUTH YARRA 3/2 Tivoli Place VIC 3141,450,2,1,1,Apartment / Unit / Flat,-37.8333,144.9833,"[144.9833, -37.8333]",1444.3
647,714,SOUTHBANK 2503/245 City Road VIC 3006,525,2,2,0,Apartment / Unit / Flat,-37.8228,144.9643,"[144.9643, -37.8228]",1206.5
648,715,HAMPTON 4/519 Hampton St VIC 3188,480,2,1,1,Apartment / Unit / Flat,-37.9374,145.0151,"[145.0151, -37.9374]",2111.9
649,716,NEWPORT 7/58 Mason Street VIC 3015,380,2,1,1,Apartment / Unit / Flat,-37.8302,144.8709,"[144.8709, -37.8302]",1793.4
650,717,KEW 3/18 Gladstone Street VIC 3101,420,2,1,1,Apartment / Unit / Flat,-37.8064,145.0309,"[145.0309, -37.8064]",2310.4
651,718,SOUTH YARRA 1/4 Coolullah Avenue VIC 3141,600,2,1,1,Apartment / Unit / Flat,-37.8333,144.9833,"[144.9833, -37.8333]",1444.3
652,720,DEEPDENE 15/31 Barnsbury Road VIC 3103,400,2,1,1,Apartment / Unit / Flat,-37.8117,145.081,"[145.081, -37.8117]",1658.1
653,721,ARMADALE 104/959 High Street VIC 3143,770,2,2,2,Apartment / Unit / Flat,-37.85,145.0333,"[145.0333, -37.85]",1583.5
654,722,BRUNSWICK 11/170 Albion Street VIC 3056,510,2,1,1,Apartment / Unit / Flat,-37.7667,144.9667,"[144.9667, -37.7667]",838.6
655,723,FLEMINGTON 7/2 Newmarket Way VIC 3031,440,2,2,1,Apartment / Unit / Flat,-37.7899,144.9226,"[144.9226, -37.7899]",1645.9
656,724,ELWOOD 4/111 Ruskin Street VIC 3184,685,2,2,1,Apartment / Unit / Flat,-37.8809,144.9855,"[144.9855, -37.8809]",2446.6
657,725,MELBOURNE 19/73 Queens Road VIC 3004,580,2,2,1,Apartment / Unit / Flat,-37.814,144.9633,"[144.9633, -37.814]",782.5
658,726,IVANHOE 4/45 St Elmo Road VIC 3079,390,2,1,1,Apartment / Unit / Flat,-37.769,145.0431,"[145.0431, -37.769]",773.5
659,727,MALVERN 12/1325 High Street VIC 3144,495,2,1,1,Apartment / Unit / Flat,-37.8512,145.0317,"[145.0317, -37.8512]",1508.9
660,728,BRUNSWICK WEST 702/1 Olive York Way VIC 3055,380,1,1,1,Apartment / Unit / Flat,-37.7603,144.9502,"[144.9502, -37.7603]",1360.1
661,729,FITZROY NORTH 211/392 St Georges Road VIC 3068,460,1,1,1,Apartment / Unit / Flat,-37.7865,144.9897,"[144.9897, -37.7865]",726.8
662,730,HAWTHORN EAST 210B /55 Camberwell Road VIC 3123,600,2,2,1,Apartment / Unit / Flat,-37.8248,145.0464,"[145.0464, -37.8248]",418.2
663,731,PRAHRAN 2/76 Williams Road VIC 3181,500,2,1,2,Apartment / Unit / Flat,-37.853,144.9929,"[144.9929, -37.853]",522.0
664,732,SOUTH YARRA 7/371 Toorak Road VIC 3141,1050,4,2,2,Apartment / Unit / Flat,-37.8333,144.9833,"[144.9833, -37.8333]",1444.3
665,733,ELWOOD 7/56 Byron Street VIC 3184,320,1,1,1,Apartment / Unit / Flat,-37.8809,144.9855,"[144.9855, -37.8809]",2446.6
666,734,BOX HILL 602/9-11 Ellingworth Parade VIC 3128,480,2,1,1,Apartment / Unit / Flat,-37.8256,145.1232,"[145.1232, -37.8256]",1402.2
667,735,CLAYTON SOUTH 2/4 Sydney Street VIC 3169,425,2,1,1,Apartment / Unit / Flat,-37.9431,145.106,"[145.106, -37.9431]",3306.4
668,736,ELWOOD 16/197 Brighton Road VIC 3184,370,1,1,1,Apartment / Unit / Flat,-37.8809,144.9855,"[144.9855, -37.8809]",2446.6
669,737,MALVERN EAST 1/97 Chadstone Road VIC 3145,470,3,1,1,Apartment / Unit / Flat,-37.874,145.0425,"[145.0425, -37.874]",1264.1
670,738,ST KILDA 6/9 Eildon Road VIC 3182,430,1,1,0,Apartment / Unit / Flat,-37.8633,144.9802,"[144.9802, -37.8633]",1744.7
671,739,SOUTHBANK 901/109 Clarendon Street VIC 3006,410,1,1,0,Apartment / Unit / Flat,-37.8228,144.9643,"[144.9643, -37.8228]",1206.5
672,740,SOUTH MELBOURNE 57 Emerald Hill VIC 3205,720,3,1,1,Apartment / Unit / Flat,-37.8398149,144.9549272,"[144.9549272, -37.8398149]",3355.7
673,741,ABBOTSFORD 225/4 Acacia Place VIC 3067,420,1,1,1,Apartment / Unit / Flat,-37.8046,144.9998,"[144.9998, -37.8046]",846.1
674,745,HAWTHORN EAST 313/757 Toorak Road VIC 3123,540,2,2,1,Apartment / Unit / Flat,-37.8248,145.0464,"[145.0464, -37.8248]",418.2
675,746,ST KILDA 2601/14-16 The Esplanade VIC 3182,2700,3,2,2,Apartment / Unit / Flat,-37.8633,144.9802,"[144.9802, -37.8633]",1744.7
676,747,SURREY HILLS 2/31 Guildford Road VIC 3127,520,2,1,2,Apartment / Unit / Flat,-37.8128,145.1043,"[145.1043, -37.8128]",1821.7
677,748,NORTH MELBOURNE 102/11 Stawell Street VIC 3051,380,1,1,1,Apartment / Unit / Flat,-37.8029,144.9482,"[144.9482, -37.8029]",1064.6
678,749,OAKLEIGH 2/21 Logie Street VIC 3166,599,3,1,2,Apartment / Unit / Flat,-37.8995,145.0811,"[145.0811, -37.8995]",845.7
679,750,RINGWOOD 2/24 Bond Street VIC 3134,370,2,1,1,Apartment / Unit / Flat,-37.7667,145.25,"[145.25, -37.7667]",5549.3
680,751,HAWTHORN EAST 301/469 Riversdale Road VIC 3123,895,2,2,2,Apartment / Unit / Flat,-37.8248,145.0464,"[145.0464, -37.8248]",418.2
681,752,MALVERN EAST 10/50-52 Tennyson Street VIC 3145,525,3,1,1,Apartment / Unit / Flat,-37.874,145.0425,"[145.0425, -37.874]",1264.1
682,753,OAKLEIGH 1/21 Logie Street VIC 3166,750,4,2,4,Apartment / Unit / Flat,-37.8995,145.0811,"[145.0811, -37.8995]",845.7
683,754,ESSENDON NORTH 40/100 Keilor Road VIC 3041,380,2,2,1,Apartment / Unit / Flat,-37.7133,144.8969,"[144.8969, -37.7133]",4993.3
684,755,ELSTERNWICK 710B/455 Glen Huntly Road VIC 3185,830,3,2,2,Apartment / Unit / Flat,-37.8984,145.0088,"[145.0088, -37.8984]",766.7
685,757,CHELTENHAM 8/131 Cavanagh Street VIC 3192,340,2,1,1,Apartment / Unit / Flat,-37.9694,145.0481,"[145.0481, -37.9694]",1877.0
686,758,HAWTHORN EAST 124D / 55 Camberwell Road VIC 3123,625,2,2,1,Apartment / Unit / Flat,-37.8248,145.0464,"[145.0464, -37.8248]",418.2
687,759,DOCKLANDS 805/103 South Wharf Drive VIC 3008,630,2,1,1,Apartment / Unit / Flat,-37.8149,144.9505,"[144.9505, -37.8149]",1316.5
688,760,ST KILDA WEST 7/206 Canterbury Road VIC 3182,330,1,1,1,Apartment / Unit / Flat,-37.8633,144.9802,"[144.9802, -37.8633]",1744.7
689,761,ST KILDA EAST 5/6 Wando Grove VIC 3183,750,3,1,2,Apartment / Unit / Flat,-37.8692,144.9977,"[144.9977, -37.8692]",740.6
690,762,OAKLEIGH 501/19-21 Hanover Street VIC 3166,370,1,1,1,Apartment / Unit / Flat,-37.8995,145.0811,"[145.0811, -37.8995]",845.7
691,763,BRUNSWICK EAST 511/22 Barkly Street VIC 3057,385,1,1,1,Apartment / Unit / Flat,-37.7603,144.9502,"[144.9502, -37.7603]",1360.1
692,764,NORTH MELBOURNE 26/171 Flemington Road VIC 3051,350,1,1,2,Apartment / Unit / Flat,-37.8029,144.9482,"[144.9482, -37.8029]",1064.6
693,765,CAMBERWELL 324/347 Camberwell Road VIC 3124,450,2,1,1,Apartment / Unit / Flat,-37.8248,145.0705,"[145.0705, -37.8248]",991.7
694,766,NORTH MELBOURNE 308/11 Stawell Street VIC 3051,500,2,1,1,Apartment / Unit / Flat,-37.8029,144.9482,"[144.9482, -37.8029]",1064.6
695,767,"WEST MELBOURNE Level 2, 208/16 Anderson Street VIC 3003",390,1,1,0,Apartment / Unit / Flat,-37.8049913,144.94188,"[144.94188, -37.8049913]",617.8
696,768,KENSINGTON 507/60 Speakmen Street VIC 3031,420,2,1,1,Apartment / Unit / Flat,-37.7899,144.9226,"[144.9226, -37.7899]",1645.9
697,769,MORDIALLOC 106/5 Bear Street VIC 3195,360,1,1,1,Apartment / Unit / Flat,-37.9995,145.1163,"[145.1163, -37.9995]",3423.1
698,770,MOORABBIN 412/6 Station Street VIC 3189,420,2,1,1,Apartment / Unit / Flat,-37.9415,145.0578,"[145.0578, -37.9415]",2929.0
699,771,MOORABBIN 402/6 Station St VIC 3189,440,2,1,1,Apartment / Unit / Flat,-37.9415,145.0578,"[145.0578, -37.9415]",2929.0
700,772,REDAN 2/112 Lonsdale Street VIC 3350,310,2,1,0,Apartment / Unit / Flat,-37.5292,143.8591,"[143.8591, -37.5292]",96141.6
701,773,PORT MELBOURNE 105/52 Dow Street VIC 3207,425,1,1,1,Apartment / Unit / Flat,-37.8329,144.922,"[144.922, -37.8329]",4973.4
702,774,CLAYTON 1/14 Alice St VIC 3168,620,3,2,2,Apartment / Unit / Flat,-37.9167,145.1333,"[145.1333, -37.9167]",2475.8
703,775,MORDIALLOC 4/2 Woods Avenue VIC 3195,360,1,1,1,Apartment / Unit / Flat,-37.9995,145.1163,"[145.1163, -37.9995]",3423.1
704,776,BRUNSWICK 304/5 Duckett Street VIC 3056,695,2,1,0,Apartment / Unit / Flat,-37.7667,144.9667,"[144.9667, -37.7667]",838.6
705,777,PORT MELBOURNE 18/156 Bay Street VIC 3207,1650,3,2,3,Apartment / Unit / Flat,-37.8329,144.922,"[144.922, -37.8329]",4973.4
706,778,ASPENDALE GARDENS 1/3 McIntosh Court VIC 3195,410,2,1,1,Apartment / Unit / Flat,-37.9995,145.1163,"[145.1163, -37.9995]",3423.1
707,779,WENDOUREE 4/52 Hastings Street VIC 3355,280,2,1,0,Apartment / Unit / Flat,-37.5314,143.8286,"[143.8286, -37.5314]",97775.5
708,780,PORT MELBOURNE 108/1 Danks Street VIC 3207,495,2,1,1,Apartment / Unit / Flat,-37.8329,144.922,"[144.922, -37.8329]",4973.4
709,781,MORDIALLOC 1/25 John Street VIC 3195,400,2,1,1,Apartment / Unit / Flat,-37.9995,145.1163,"[145.1163, -37.9995]",3423.1
710,782,ELWOOD 2/4-6 Kingsley Street VIC 3184,490,2,1,1,Apartment / Unit / Flat,-37.8809,144.9855,"[144.9855, -37.8809]",2446.6
711,783,ST KILDA 101/34 Fitzroy Street VIC 3182,2000,3,2,1,Apartment / Unit / Flat,-37.8633,144.9802,"[144.9802, -37.8633]",1744.7
712,784,CAMBERWELL G01/1011 Toorak Road VIC 3124,380,1,1,1,Apartment / Unit / Flat,-37.8248,145.0705,"[145.0705, -37.8248]",991.7
713,785,BORONIA 3/31 Cypress Avenue VIC 3155,370,2,1,1,Apartment / Unit / Flat,-37.8667,145.2833,"[145.2833, -37.8667]",1161.6
714,786,WINDSOR 2/1A Peel Street VIC 3181,550,2,2,1,Apartment / Unit / Flat,-37.853,144.9929,"[144.9929, -37.853]",522.0
715,787,DOCKLANDS 808/60 Lorimer Street VIC 3008,600,1,1,1,Apartment / Unit / Flat,-37.8149,144.9505,"[144.9505, -37.8149]",1316.5
716,788,DOCKLANDS 3704/90 Lorimer Street VIC 3008,700,2,1,2,Apartment / Unit / Flat,-37.8149,144.9505,"[144.9505, -37.8149]",1316.5
717,789,DOCKLANDS 1406/81 South Wharf Drive VIC 3008,750,2,2,1,Apartment / Unit / Flat,-37.8149,144.9505,"[144.9505, -37.8149]",1316.5
718,790,BOX HILL 4/7-9 Archibald Street VIC 3128,400,2,2,1,Apartment / Unit / Flat,-37.8256,145.1232,"[145.1232, -37.8256]",1402.2
719,791,BOX HILL 13/32-34 Albion Road VIC 3128,360,2,1,1,Apartment / Unit / Flat,-37.8256,145.1232,"[145.1232, -37.8256]",1402.2
720,792,CARLTON 20/75 Drummond Street VIC 3053,650,2,1,1,Apartment / Unit / Flat,-37.8004,144.9684,"[144.9684, -37.8004]",1428.8
721,793,SOUTHBANK 802/33 Clarke Street VIC 3006,320,1,1,0,Apartment / Unit / Flat,-37.8228,144.9643,"[144.9643, -37.8228]",1206.5
722,794,WINDSOR 208/1a Peel Street VIC 3181,410,1,1,1,Apartment / Unit / Flat,-37.853,144.9929,"[144.9929, -37.853]",522.0
723,795,FITZROY 8/130 Nicholson Street VIC 3065,340,1,1,0,Apartment / Unit / Flat,-37.7984,144.9783,"[144.9783, -37.7984]",1776.5
724,796,PORT MELBOURNE 405/65 Beach Street VIC 3207,1200,3,2,2,Apartment / Unit / Flat,-37.8329,144.922,"[144.922, -37.8329]",4973.4
725,797,PARKVILLE 12/196 The Avenue VIC 3052,410,1,1,1,Apartment / Unit / Flat,-37.7603,144.9502,"[144.9502, -37.7603]",1360.1
726,799,NORTH MELBOURNE 18/55 Haines Street VIC 3051,415,2,1,0,Apartment / Unit / Flat,-37.8029,144.9482,"[144.9482, -37.8029]",1064.6
727,801,HAWTHORN 31/168 Power Street VIC 3122,360,1,1,1,Apartment / Unit / Flat,-37.8199,145.0358,"[145.0358, -37.8199]",271.3
728,802,NORTH MELBOURNE 125/68 Leveson Street VIC 3051,430,1,1,1,Apartment / Unit / Flat,-37.8029,144.9482,"[144.9482, -37.8029]",1064.6
729,803,GLENROY 1/21 Morell Street VIC 3046,600,3,1,2,Apartment / Unit / Flat,-37.7,144.9333,"[144.9333, -37.7]",2129.4
730,806,MORDIALLOC G03/55-57 Barkly Street VIC 3195,410,1,1,1,Apartment / Unit / Flat,-37.9995,145.1163,"[145.1163, -37.9995]",3423.1
731,807,MORDIALLOC 8/13 Barkly Street VIC 3195,480,2,1,2,Apartment / Unit / Flat,-37.9995,145.1163,"[145.1163, -37.9995]",3423.1
732,808,MOORABBIN 1/17 Central Ave VIC 3189,485,2,1,2,Apartment / Unit / Flat,-37.9415,145.0578,"[145.0578, -37.9415]",2929.0
733,810,BALLARAT CENTRAL 2/6 Bath Lane VIC 3350,500,2,1,1,Apartment / Unit / Flat,-37.5292,143.8591,"[143.8591, -37.5292]",96141.6
734,811,ABBOTSFORD H307/12 Trenerry Crescent VIC 3067,390,1,1,1,Apartment / Unit / Flat,-37.8046,144.9998,"[144.9998, -37.8046]",846.1
735,812,ELWOOD 7/4-6 Kingsley Street VIC 3184,475,2,1,1,Apartment / Unit / Flat,-37.8809,144.9855,"[144.9855, -37.8809]",2446.6
736,813,PORT MELBOURNE 410A/3 Tarver Street VIC 3207,600,2,1,1,Apartment / Unit / Flat,-37.8329,144.922,"[144.922, -37.8329]",4973.4
737,814,PRAHRAN 210/18-30 Chatham Street VIC 3181,355,1,1,0,Apartment / Unit / Flat,-37.853,144.9929,"[144.9929, -37.853]",522.0
738,815,ST KILDA 308/181 Fitzroy Street VIC 3182,500,2,1,1,Apartment / Unit / Flat,-37.8633,144.9802,"[144.9802, -37.8633]",1744.7
739,816,FITZROY 203/424 Gore Street VIC 3065,620,2,1,1,Apartment / Unit / Flat,-37.7984,144.9783,"[144.9783, -37.7984]",1776.5
740,817,TOORAK 10/49 Grange Road VIC 3142,495,2,1,1,Apartment / Unit / Flat,-37.8416,145.0177,"[145.0177, -37.8416]",1204.1
741,818,MOONEE PONDS 3/26 Hopetoun Street VIC 3039,470,2,1,1,Apartment / Unit / Flat,-37.7667,144.9167,"[144.9167, -37.7667]",323.9
742,820,PARKDALE 3/219 Como Parade East VIC 3195,300,1,1,1,Apartment / Unit / Flat,-37.9995,145.1163,"[145.1163, -37.9995]",3423.1
743,823,WILLIAMSTOWN 77A Ferguson Street VIC 3016,475,2,1,0,Apartment / Unit / Flat,-37.857,144.8977,"[144.8977, -37.857]",847.9
744,824,EAST MELBOURNE 303V/162 Albert Street VIC 3002,485,2,1,1,Apartment / Unit / Flat,-37.8167,144.9879,"[144.9879, -37.8167]",381.0
745,825,MORDIALLOC 4/114 Warren Road VIC 3195,425,2,1,2,Apartment / Unit / Flat,-37.9995,145.1163,"[145.1163, -37.9995]",3423.1
746,826,MAIDSTONE 1/101 Ballarat Road VIC 3012,315,2,1,1,Apartment / Unit / Flat,-37.8302,144.8709,"[144.8709, -37.8302]",1793.4
747,827,BORONIA 5/12 Valerie Street VIC 3155,450,3,2,2,Apartment / Unit / Flat,-37.8667,145.2833,"[145.2833, -37.8667]",1161.6
748,828,RESERVOIR 1/117 Purinuan Road VIC 3073,400,3,2,1,Apartment / Unit / Flat,-37.7167,145.0,"[145.0, -37.7167]",1336.2
749,829,PRESTON 603/9 High Street VIC 3072,370,2,1,1,Apartment / Unit / Flat,-37.75,145.0167,"[145.0167, -37.75]",1871.9
750,830,PRESTON 1/22 High Street VIC 3072,380,2,1,1,Apartment / Unit / Flat,-37.75,145.0167,"[145.0167, -37.75]",1871.9
751,831,CARLTON 540A Drummond Street VIC 3053,435,1,1,1,Apartment / Unit / Flat,-37.8004,144.9684,"[144.9684, -37.8004]",1428.8
752,832,WILLIAMSTOWN 203/133 Railway Place VIC 3016,490,2,1,1,Apartment / Unit / Flat,-37.857,144.8977,"[144.8977, -37.857]",847.9
753,833,WARRAGUL 2/73A Smith Street VIC 3820,1434,2,1,1,Apartment / Unit / Flat,-38.1591,145.9312,"[145.9312, -38.1591]",45665.7
754,834,PAKENHAM 5/23 Main Street VIC 3810,380,2,1,1,Apartment / Unit / Flat,-38.1333,145.5167,"[145.5167, -38.1333]",8236.8
755,835,BEAUMARIS 10/182 Weatherall Road VIC 3193,440,2,1,1,Apartment / Unit / Flat,-37.9736,145.0164,"[145.0164, -37.9736]",3215.5
756,836,WODONGA 2/48 Acacia Crescent VIC 3690,300,2,1,1,Apartment / Unit / Flat,-36.0997,146.802,"[146.802, -36.0997]",292446.1
757,837,CARLTON NORTH 1/172 Princes Street VIC 3054,550,2,1,1,Apartment / Unit / Flat,-37.7866,144.9685,"[144.9685, -37.7866]",2213.3
758,838,GLENROY 3/16 Ogden Street VIC 3046,440,2,1,1,Apartment / Unit / Flat,-37.7,144.9333,"[144.9333, -37.7]",2129.4
759,839,HAWTHORN 101/22 Findon Street VIC 3122,450,2,1,1,Apartment / Unit / Flat,-37.8199,145.0358,"[145.0358, -37.8199]",271.3
760,840,WILLIAMSTOWN 27/18 Station Road VIC 3016,400,2,1,1,Apartment / Unit / Flat,-37.857,144.8977,"[144.8977, -37.857]",847.9
761,842,FOOTSCRAY 4 Cirque Drive VIC 3011,300,1,1,0,Apartment / Unit / Flat,-37.7995,144.8963,"[144.8963, -37.7995]",739.1
762,843,SANDRINGHAM 324/18 Station Street VIC 3191,350,1,1,1,Apartment / Unit / Flat,-37.95,145.0,"[145.0, -37.95]",706.8
763,845,SUNSHINE NORTH 3/57 Phoenix Street VIC 3020,220,1,1,0,Apartment / Unit / Flat,-37.775,144.8333,"[144.8333, -37.775]",1159.4
764,846,MENTONE 5/130 Warrigal Road VIC 3194,380,2,1,1,Apartment / Unit / Flat,-37.9833,145.0667,"[145.0667, -37.9833]",203.3
765,847,SOUTH YARRA 4/2-6 Caroline Street South VIC 3141,295,1,1,0,Apartment / Unit / Flat,-37.8333,144.9833,"[144.9833, -37.8333]",1444.3
766,848,NORTHCOTE 1/30 Aberdeen Grove VIC 3070,295,1,1,1,Apartment / Unit / Flat,-37.7667,145.0,"[145.0, -37.7667]",613.4
767,849,MARIBYRNONG 3/61 Wests Road VIC 3032,370,2,1,1,Apartment / Unit / Flat,-37.7808,144.9354,"[144.9354, -37.7808]",1245.2
768,850,RINGWOOD EAST 2/14 Lois Street VIC 3135,410,3,1,1,Apartment / Unit / Flat,-37.8213,145.2489,"[145.2489, -37.8213]",1252.8
769,851,WERRIBEE 2/137 Market Road VIC 3030,340,3,2,1,Apartment / Unit / Flat,-37.8887,144.726,"[144.726, -37.8887]",5078.3
770,852,STRATHMORE 2/467 Pascoe Vale Road VIC 3041,400,2,1,1,Apartment / Unit / Flat,-37.7133,144.8969,"[144.8969, -37.7133]",4993.3
771,853,ST KILDA EAST 3/50 Wilgah Street VIC 3183,395,2,1,1,Apartment / Unit / Flat,-37.8692,144.9977,"[144.9977, -37.8692]",740.6
772,854,PORT MELBOURNE 4/76 Crockford Street VIC 3207,330,1,1,1,Apartment / Unit / Flat,-37.8329,144.922,"[144.922, -37.8329]",4973.4
773,855,ELWOOD 7/30 Mitford Street VIC 3184,380,1,1,0,Apartment / Unit / Flat,-37.8809,144.9855,"[144.9855, -37.8809]",2446.6
774,856,ENDEAVOUR HILLS 217A Power Road VIC 3802,380,3,1,1,Apartment / Unit / Flat,-37.977,145.2587,"[145.2587, -37.977]",6885.3
775,857,WEST MELBOURNE 202/87-89 Roden Street VIC 3003,575,2,2,1,Apartment / Unit / Flat,-37.8101,144.95,"[144.95, -37.8101]",843.7
776,858,PRESTON 3/11 Mihil Street VIC 3072,475,2,1,1,Apartment / Unit / Flat,-37.75,145.0167,"[145.0167, -37.75]",1871.9
777,859,CARNEGIE G09/33 Belsize Avenue VIC 3163,420,1,1,1,Apartment / Unit / Flat,-37.8895,145.0581,"[145.0581, -37.8895]",862.5
778,860,HOPPERS CROSSING 5/6-8 Willmott Drive VIC 3029,295,2,1,0,Apartment / Unit / Flat,-37.885012,144.688335,"[144.688335, -37.885012]",1793.8
779,861,FITZROY NORTH 14/272 Barkly Street VIC 3068,420,2,1,1,Apartment / Unit / Flat,-37.7865,144.9897,"[144.9897, -37.7865]",726.8
780,862,CHIRNSIDE PARK 3/9 El Centro VIC 3116,390,2,1,1,Apartment / Unit / Flat,-37.7386,145.3143,"[145.3143, -37.7386]",5263.6
781,863,WERRIBEE 11/2-6 Kelly Street VIC 3030,300,1,1,1,Apartment / Unit / Flat,-37.8887,144.726,"[144.726, -37.8887]",5078.3
782,864,ASCOT VALE 8/103 The Parade VIC 3032,420,2,1,1,Apartment / Unit / Flat,-37.7808,144.9354,"[144.9354, -37.7808]",1245.2
783,865,FOOTSCRAY 2/20 Empire Street VIC 3011,300,2,1,1,Apartment / Unit / Flat,-37.7995,144.8963,"[144.8963, -37.7995]",739.1
784,866,FLEMINGTON 11/7 Waltham Street VIC 3031,330,1,1,1,Apartment / Unit / Flat,-37.7899,144.9226,"[144.9226, -37.7899]",1645.9
785,867,MITCHAM 3/19 Orient Ave VIC 3132,450,3,1,2,Apartment / Unit / Flat,-37.8182,145.199,"[145.199, -37.8182]",1539.4
